2, 5137, Note_on_c, 0, 81, 0
2, 5137, Note_on_c, 0, 81, 59
2, 5208, Note_on_c, 0, 81, 0
2, 5218, Note_on_c, 0, 66, 0
2, 5224, Note_on_c, 0, 66, 68
2, 5224, Note_on_c, 0, 78, 77
2, 5255, Note_on_c, 0, 38, 0
2, 5255, Note_on_c, 0, 38, 78
2, 5352, Note_on_c, 0, 78, 0
2, 5352, Note_on_c, 0, 78, 70
2, 5362, Note_on_c, 0, 66, 0
2, 5362, Note_on_c, 0, 66, 70
2, 5403, Note_on_c, 0, 62, 0
2, 5413, Note_on_c, 0, 78, 0
2, 5418, Note_on_c, 0, 76, 58
2, 5423, Note_on_c, 0, 38, 0
2, 5423, Note_on_c, 0, 64, 68
2, 5428, Note_on_c, 0, 61, 60
2, 5428, Note_on_c, 0, 66, 0
2, 5434, Note_on_c, 0, 45, 67
2, 5684, Note_on_c, 0, 76, 0
2, 5745, Note_on_c, 0, 64, 0
2, 5745, Note_on_c, 0, 64, 80
2, 5801, Note_on_c, 0, 55, 58
2, 5970, Note_on_c, 0, 40, 71
2, 5975, Note_on_c, 0, 45, 0
2, 5975, Note_on_c, 0, 52, 60
2, 6026, Note_on_c, 0, 61, 0
2, 6129, Note_on_c, 0, 55, 0
2, 6149, Note_on_c, 0, 64, 0
2, 6149, Note_on_c, 0, 64, 64
2, 6149, Note_on_c, 0, 69, 60
2, 6154, Note_on_c, 0, 81, 79
2, 6160, Note_on_c, 0, 38, 68
2, 6160, Note_on_c, 0, 52, 0
2, 6180, Note_on_c, 0, 40, 0
2, 6236, Note_on_c, 0, 64, 0
2, 6241, Note_on_c, 0, 81, 0
2, 6241, Note_on_c, 0, 81, 71
2, 6328, Note_on_c, 0, 81, 0
2, 6328, Note_on_c, 0, 81, 58
2, 6338, Note_on_c, 0, 54, 65
2, 6349, Note_on_c, 0, 66, 46
2, 6425, Note_on_c, 0, 57, 41
2, 6430, Note_on_c, 0, 62, 50
2, 6456, Note_on_c, 0, 81, 0
2, 6522, Note_on_c, 0, 62, 0
2, 6522, Note_on_c, 0, 69, 0
2, 6522, Note_on_c, 0, 69, 79
2, 6527, Note_on_c, 0, 62, 82
2, 6527, Note_on_c, 0, 81, 58
2, 6604, Note_on_c, 0, 54, 0
2, 6609, Note_on_c, 0, 69, 0
2, 6609, Note_on_c, 0, 69, 79
2, 6640, Note_on_c, 0, 81, 0
2, 6701, Note_on_c, 0, 62, 0
2, 6701, Note_on_c, 0, 62, 59
2, 6701, Note_on_c, 0, 81, 59
2, 6721, Note_on_c, 0, 38, 0
2, 6721, Note_on_c, 0, 38, 72
2, 6742, Note_on_c, 0, 57, 0
2, 6752, Note_on_c, 0, 69, 0
2, 6752, Note_on_c, 0, 69, 70
2, 6767, Note_on_c, 0, 66, 0
2, 6793, Note_on_c, 0, 81, 0
2, 6793, Note_on_c, 0, 81, 48
2, 6890, Note_on_c, 0, 38, 0
2, 6890, Note_on_c, 0, 79, 85
2, 6890, Note_on_c, 0, 81, 0
2, 6895, Note_on_c, 0, 62, 0
2, 6900, Note_on_c, 0, 43, 64
2, 6962, Note_on_c, 0, 69, 0
2, 7018, Note_on_c, 0, 79, 0
2, 7018, Note_on_c, 0, 79, 84
2, 7069, Note_on_c, 0, 59, 56
2, 7090, Note_on_c, 0, 67, 66
2, 7090, Note_on_c, 0, 79, 0
2, 7090, Note_on_c, 0, 79, 58
2, 7172, Note_on_c, 0, 67, 0
2, 7172, Note_on_c, 0, 67, 73
2, 7187, Note_on_c, 0, 62, 52
2, 7248, Note_on_c, 0, 62, 0
2, 7253, Note_on_c, 0, 55, 58
2, 7258, Note_on_c, 0, 67, 0
2, 7258, Note_on_c, 0, 67, 63
2, 7258, Note_on_c, 0, 79, 0
2, 7258, Note_on_c, 0, 79, 76
2, 7310, Note_on_c, 0, 62, 47
2, 7371, Note_on_c, 0, 67, 0
2, 7371, Note_on_c, 0, 67, 69
2, 7376, Note_on_c, 0, 79, 0
2, 7376, Note_on_c, 0, 79, 68
2, 7396, Note_on_c, 0, 62, 0
2, 7437, Note_on_c, 0, 50, 58
2, 7473, Note_on_c, 0, 79, 0
2, 7473, Note_on_c, 0, 79, 65
2, 7545, Note_on_c, 0, 79, 0
2, 7545, Note_on_c, 0, 79, 66
2, 7590, Note_on_c, 0, 59, 0
2, 7621, Note_on_c, 0, 66, 40
2, 7621, Note_on_c, 0, 67, 0
2, 7621, Note_on_c, 0, 79, 0
2, 7626, Note_on_c, 0, 78, 71
2, 7631, Note_on_c, 0, 38, 77
2, 7631, Note_on_c, 0, 50, 0
2, 7631, Note_on_c, 0, 50, 54
2, 7672, Note_on_c, 0, 43, 0
2, 7677, Note_on_c, 0, 55, 0
2, 7718, Note_on_c, 0, 50, 0
2, 7769, Note_on_c, 0, 66, 0
2, 7800, Note_on_c, 0, 78, 0
2, 7800, Note_on_c, 0, 79, 81
2, 7805, Note_on_c, 0, 54, 71
2, 7851, Note_on_c, 0, 57, 54
2, 7913, Note_on_c, 0, 79, 0
2, 7913, Note_on_c, 0, 79, 80
2, 7944, Note_on_c, 0, 66, 58
2, 7979, Note_on_c, 0, 62, 70
2, 7979, Note_on_c, 0, 81, 63
2, 7984, Note_on_c, 0, 79, 0
2, 8005, Note_on_c, 0, 57, 0
2, 8025, Note_on_c, 0, 54, 0
2, 8061, Note_on_c, 0, 81, 0
2, 8061, Note_on_c, 0, 81, 58
2, 8107, Note_on_c, 0, 57, 51
2, 8122, Note_on_c, 0, 81, 0
2, 8158, Note_on_c, 0, 66, 0
2, 8158, Note_on_c, 0, 66, 66
2, 8163, Note_on_c, 0, 78, 76
2, 8219, Note_on_c, 0, 57, 0
2, 8332, Note_on_c, 0, 62, 0
2, 8347, Note_on_c, 0, 76, 57
2, 8347, Note_on_c, 0, 78, 0
2, 8352, Note_on_c, 0, 64, 68
2, 8362, Note_on_c, 0, 45, 62
2, 8362, Note_on_c, 0, 55, 43
2, 8378, Note_on_c, 0, 38, 0
2, 8393, Note_on_c, 0, 66, 0
2, 8459, Note_on_c, 0, 76, 0
2, 8459, Note_on_c, 0, 76, 52
2, 8470, Note_on_c, 0, 61, 39
2, 8490, Note_on_c, 0, 55, 0
2, 8531, Note_on_c, 0, 61, 0
2, 8536, Note_on_c, 0, 61, 68
2, 8725, Note_on_c, 0, 55, 63
2, 8730, Note_on_c, 0, 76, 0
2, 8735, Note_on_c, 0, 64, 0
2, 8735, Note_on_c, 0, 64, 83
2, 8899, Note_on_c, 0, 52, 72
2, 8899, Note_on_c, 0, 64, 0
2, 8899, Note_on_c, 0, 64, 81
2, 9027, Note_on_c, 0, 64, 0
2, 9027, Note_on_c, 0, 64, 71
2, 9058, Note_on_c, 0, 61, 0
2, 9083, Note_on_c, 0, 45, 0
2, 9093, Note_on_c, 0, 74, 82
2, 9109, Note_on_c, 0, 52, 0
2, 9114, Note_on_c, 0, 55, 0
2, 9124, Note_on_c, 0, 38, 74
2, 9134, Note_on_c, 0, 64, 0
2, 9272, Note_on_c, 0, 54, 65
2, 9288, Note_on_c, 0, 74, 0
2, 9288, Note_on_c, 0, 74, 59
2, 9364, Note_on_c, 0, 57, 60
2, 9451, Note_on_c, 0, 57, 0
2, 9466, Note_on_c, 0, 62, 80
2, 9466, Note_on_c, 0, 74, 0
2, 9466, Note_on_c, 0, 74, 61
2, 9553, Note_on_c, 0, 57, 60
2, 9636, Note_on_c, 0, 62, 0
2, 9636, Note_on_c, 0, 62, 62
2, 9641, Note_on_c, 0, 74, 0
2, 9641, Note_on_c, 0, 74, 72
2, 9676, Note_on_c, 0, 57, 0
2, 9722, Note_on_c, 0, 54, 0
2, 9819, Note_on_c, 0, 62, 0
2, 9819, Note_on_c, 0, 69, 59
2, 9825, Note_on_c, 0, 81, 78
2, 9845, Note_on_c, 0, 38, 0
2, 9845, Note_on_c, 0, 38, 74
2, 9855, Note_on_c, 0, 74, 0
2, 9916, Note_on_c, 0, 81, 0
2, 9916, Note_on_c, 0, 81, 70
2, 9993, Note_on_c, 0, 62, 55
2, 9998, Note_on_c, 0, 81, 0
2, 9998, Note_on_c, 0, 81, 57
2, 10039, Note_on_c, 0, 66, 45
2, 10116, Note_on_c, 0, 81, 0
2, 10182, Note_on_c, 0, 69, 0
2, 10182, Note_on_c, 0, 69, 75
2, 10187, Note_on_c, 0, 81, 55
2, 10269, Note_on_c, 0, 81, 0
2, 10269, Note_on_c, 0, 81, 49
2, 10346, Note_on_c, 0, 57, 52
2, 10376, Note_on_c, 0, 62, 0
2, 10376, Note_on_c, 0, 62, 71
2, 10432, Note_on_c, 0, 57, 0
2, 10448, Note_on_c, 0, 81, 0
2, 10448, Note_on_c, 0, 81, 56
2, 10520, Note_on_c, 0, 66, 0
2, 10535, Note_on_c, 0, 38, 0
2, 10540, Note_on_c, 0, 83, 83
2, 10545, Note_on_c, 0, 62, 0
2, 10545, Note_on_c, 0, 81, 0
2, 10556, Note_on_c, 0, 43, 75
2, 10581, Note_on_c, 0, 69, 0
2, 10617, Note_on_c, 0, 71, 52
2, 10653, Note_on_c, 0, 83, 0
2, 10653, Note_on_c, 0, 83, 51
2, 10719, Note_on_c, 0, 85, 66
2, 10740, Note_on_c, 0, 55, 49
2, 10775, Note_on_c, 0, 83, 0
2, 10862, Note_on_c, 0, 71, 0
2, 10867, Note_on_c, 0, 71, 54
2, 10888, Note_on_c, 0, 85, 0
2, 10908, Note_on_c, 0, 67, 56
2, 10908, Note_on_c, 0, 86, 66
2, 10918, Note_on_c, 0, 59, 68
2, 10923, Note_on_c, 0, 62, 49
2, 10944, Note_on_c, 0, 55, 0
2, 11072, Note_on_c, 0, 62, 0
2, 11082, Note_on_c, 0, 86, 0
2, 11087, Note_on_c, 0, 71, 0
2, 11087, Note_on_c, 0, 71, 67
2, 11092, Note_on_c, 0, 83, 66
2, 11097, Note_on_c, 0, 55, 63
2, 11097, Note_on_c, 0, 67, 0
2, 11204, Note_on_c, 0, 83, 0
2, 11204, Note_on_c, 0, 83, 67
2, 11271, Note_on_c, 0, 55, 0
2, 11271, Note_on_c, 0, 59, 0
2, 11271, Note_on_c, 0, 83, 0
2, 11281, Note_on_c, 0, 71, 0
2, 11291, Note_on_c, 0, 62, 59
2, 11296, Note_on_c, 0, 38, 79
2, 11296, Note_on_c, 0, 50, 40
2, 11296, Note_on_c, 0, 81, 75
2, 11363, Note_on_c, 0, 50, 0
2, 11368, Note_on_c, 0, 81, 0
2, 11368, Note_on_c, 0, 81, 73
2, 11425, Note_on_c, 0, 43, 0
2, 11430, Note_on_c, 0, 69, 61
2, 11460, Note_on_c, 0, 81, 0
2, 11460, Note_on_c, 0, 81, 61
2, 11465, Note_on_c, 0, 62, 0
2, 11465, Note_on_c, 0, 62, 73
2, 11517, Note_on_c, 0, 54, 41
2, 11614, Note_on_c, 0, 54, 0
2, 11649, Note_on_c, 0, 57, 53
2, 11675, Note_on_c, 0, 54, 45
2, 11726, Note_on_c, 0, 81, 0
2, 11726, Note_on_c, 0, 81, 45
2, 11746, Note_on_c, 0, 69, 0
2, 11752, Note_on_c, 0, 69, 66
2, 11833, Note_on_c, 0, 54, 0
2, 11838, Note_on_c, 0, 54, 74
2, 11838, Note_on_c, 0, 66, 41
2, 11843, Note_on_c, 0, 45, 68
2, 11843, Note_on_c, 0, 62, 0
2, 11843, Note_on_c, 0, 62, 60
2, 11895, Note_on_c, 0, 38, 0
2, 11915, Note_on_c, 0, 57, 0
2, 11951, Note_on_c, 0, 81, 0
2, 11981, Note_on_c, 0, 62, 0
2, 11992, Note_on_c, 0, 66, 0
2, 12017, Note_on_c, 0, 43, 57
2, 12027, Note_on_c, 0, 69, 0
2, 12027, Note_on_c, 0, 79, 95
2, 12073, Note_on_c, 0, 54, 0
2, 12104, Note_on_c, 0, 67, 55
2, 12114, Note_on_c, 0, 45, 0
2, 12176, Note_on_c, 0, 79, 0
2, 12176, Note_on_c, 0, 79, 89
2, 12206, Note_on_c, 0, 50, 59
2, 12243, Note_on_c, 0, 79, 0
2, 12243, Note_on_c, 0, 79, 86
2, 12258, Note_on_c, 0, 43, 0
2, 12258, Note_on_c, 0, 43, 68
2, 12273, Note_on_c, 0, 55, 50
2, 12324, Note_on_c, 0, 79, 0
2, 12324, Note_on_c, 0, 79, 74
2, 12370, Note_on_c, 0, 50, 0
2, 12380, Note_on_c, 0, 59, 65
2, 12380, Note_on_c, 0, 62, 49
2, 12380, Note_on_c, 0, 81, 76
2, 12386, Note_on_c, 0, 79, 0
2, 12457, Note_on_c, 0, 81, 0
2, 12457, Note_on_c, 0, 81, 67
2, 12462, Note_on_c, 0, 55, 0
2, 12523, Note_on_c, 0, 81, 0
2, 12549, Note_on_c, 0, 67, 0
2, 12554, Note_on_c, 0, 62, 0
2, 12554, Note_on_c, 0, 67, 58
2, 12554, Note_on_c, 0, 79, 83
2, 12559, Note_on_c, 0, 55, 50
2, 12590, Note_on_c, 0, 43, 0
2, 12590, Note_on_c, 0, 43, 70
2, 12666, Note_on_c, 0, 79, 0
2, 12666, Note_on_c, 0, 79, 77
2, 12728, Note_on_c, 0, 59, 0
2, 12733, Note_on_c, 0, 67, 0
2, 12743, Note_on_c, 0, 55, 0
2, 12743, Note_on_c, 0, 78, 81
2, 12743, Note_on_c, 0, 79, 0
2, 12748, Note_on_c, 0, 66, 41
2, 12774, Note_on_c, 0, 38, 76
2, 12856, Note_on_c, 0, 66, 0
2, 12856, Note_on_c, 0, 66, 61
2, 12886, Note_on_c, 0, 78, 0
2, 12886, Note_on_c, 0, 78, 64
2, 12891, Note_on_c, 0, 43, 0
2, 12937, Note_on_c, 0, 62, 57
2, 12973, Note_on_c, 0, 66, 0
2, 12973, Note_on_c, 0, 66, 66
2, 13111, Note_on_c, 0, 62, 0
2, 13111, Note_on_c, 0, 62, 73
2, 13111, Note_on_c, 0, 74, 77
2, 13111, Note_on_c, 0, 78, 0
2, 13193, Note_on_c, 0, 57, 43
2, 13214, Note_on_c, 0, 74, 0
2, 13214, Note_on_c, 0, 74, 66
2, 13311, Note_on_c, 0, 74, 0
2, 13311, Note_on_c, 0, 74, 59
2, 13352, Note_on_c, 0, 57, 0
2, 13403, Note_on_c, 0, 74, 0
2, 13403, Note_on_c, 0, 74, 72
2, 13474, Note_on_c, 0, 74, 0
2, 13484, Note_on_c, 0, 45, 80
2, 13484, Note_on_c, 0, 76, 67
2, 13490, Note_on_c, 0, 62, 0
2, 13495, Note_on_c, 0, 66, 0
2, 13510, Note_on_c, 0, 38, 0
2, 13566, Note_on_c, 0, 64, 56
2, 13602, Note_on_c, 0, 61, 46
2, 13602, Note_on_c, 0, 76, 0
2, 13602, Note_on_c, 0, 76, 65
2, 13673, Note_on_c, 0, 55, 59
2, 13765, Note_on_c, 0, 76, 0
2, 13837, Note_on_c, 0, 64, 0
2, 13842, Note_on_c, 0, 64, 67
2, 13842, Note_on_c, 0, 76, 63
2, 13847, Note_on_c, 0, 61, 0
2, 13852, Note_on_c, 0, 61, 77
2, 13934, Note_on_c, 0, 76, 0
2, 13970, Note_on_c, 0, 61, 0
2, 13970, Note_on_c, 0, 61, 78
2, 14006, Note_on_c, 0, 55, 0
2, 14011, Note_on_c, 0, 76, 62
2, 14016, Note_on_c, 0, 64, 0
2, 14016, Note_on_c, 0, 64, 60
2, 14026, Note_on_c, 0, 61, 0
2, 14026, Note_on_c, 0, 61, 67
2, 14042, Note_on_c, 0, 45, 0
2, 14042, Note_on_c, 0, 45, 82
2, 14078, Note_on_c, 0, 64, 0
2, 14078, Note_on_c, 0, 64, 66
2, 14195, Note_on_c, 0, 61, 0
2, 14195, Note_on_c, 0, 76, 0
2, 14210, Note_on_c, 0, 74, 77
2, 14215, Note_on_c, 0, 69, 52
2, 14221, Note_on_c, 0, 38, 77
2, 14221, Note_on_c, 0, 50, 44
2, 14277, Note_on_c, 0, 45, 0
2, 14277, Note_on_c, 0, 64, 0
2, 14307, Note_on_c, 0, 62, 50
2, 14333, Note_on_c, 0, 50, 0
2, 14404, Note_on_c, 0, 66, 48
2, 14415, Note_on_c, 0, 74, 0
2, 14415, Note_on_c, 0, 74, 48
2, 14491, Note_on_c, 0, 50, 49
2, 14502, Note_on_c, 0, 62, 0
2, 14507, Note_on_c, 0, 62, 83
2, 14563, Note_on_c, 0, 69, 0
2, 14583, Note_on_c, 0, 62, 0
2, 14583, Note_on_c, 0, 62, 77
2, 14645, Note_on_c, 0, 50, 0
2, 14645, Note_on_c, 0, 66, 0
2, 14675, Note_on_c, 0, 57, 52
2, 14941, Note_on_c, 0, 57, 0
2, 14952, Note_on_c, 0, 62, 0
2, 14952, Note_on_c, 0, 62, 58
2, 14952, Note_on_c, 0, 74, 0
2, 14952, Note_on_c, 0, 74, 91
2, 14957, Note_on_c, 0, 38, 0
2, 14957, Note_on_c, 0, 38, 61
2, 15054, Note_on_c, 0, 74, 0
2, 15054, Note_on_c, 0, 74, 81
2, 15161, Note_on_c, 0, 74, 0
2, 15161, Note_on_c, 0, 74, 56
2, 15325, Note_on_c, 0, 62, 0
2, 15325, Note_on_c, 0, 62, 76
2, 15325, Note_on_c, 0, 74, 0
2, 15325, Note_on_c, 0, 74, 84
2, 15396, Note_on_c, 0, 54, 40
2, 15493, Note_on_c, 0, 57, 42
2, 15529, Note_on_c, 0, 74, 0
2, 15529, Note_on_c, 0, 74, 65
2, 15600, Note_on_c, 0, 54, 0
